number,state,value,hedge_ratio,rebalance_threshold,score,target_final_nav,target_net_pnl,target_annualized_return,target_annualized_volatility,target_sharpe,target_max_drawdown,target_turnover,target_number_of_rebalances,target_total_costs,target_average_health_factor,target_average_idle_ratio,plain_lp_final_nav,plain_lp_net_pnl,plain_lp_annualized_return,plain_lp_annualized_volatility,plain_lp_sharpe,plain_lp_max_drawdown,plain_lp_turnover,plain_lp_number_of_rebalances,plain_lp_total_costs,plain_lp_average_health_factor,plain_lp_average_idle_ratio,fixed_hedge_final_nav,fixed_hedge_net_pnl,fixed_hedge_annualized_return,fixed_hedge_annualized_volatility,fixed_hedge_sharpe,fixed_hedge_max_drawdown,fixed_hedge_turnover,fixed_hedge_number_of_rebalances,fixed_hedge_total_costs,fixed_hedge_average_health_factor,fixed_hedge_average_idle_ratio,buy_hold_final_nav,buy_hold_net_pnl,buy_hold_annualized_return,buy_hold_annualized_volatility,buy_hold_sharpe,buy_hold_max_drawdown,buy_hold_turnover,buy_hold_number_of_rebalances,buy_hold_total_costs,buy_hold_average_health_factor,buy_hold_average_idle_ratio
391,TrialState.COMPLETE,0.4580717623177057,0.6366466668418933,0.06543239521136371,0.4580717623177057,103356.47213091186,3431.4721309118613,0.03443642472903985,0.0810272005233307,0.45834169544904885,-0.060310879040180954,17423.232162880453,10.0,167.42323216288045,2.6427789140972493,0.15788534329362414,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105613.10206597809,5688.102065978092,0.05708447834189423,0.08853219309910028,0.6712799542950568,-0.074169580323595,0.0,0.0,0.0,3.067648698757891,0.15263622323775275,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
392,TrialState.COMPLETE,0.46048088967919154,0.8384531730030647,0.06216396776914407,0.46048088967919154,102750.89875820937,2825.8987582093687,0.02835898197179687,0.06355111903191278,0.47176209210955994,-0.026151769964917304,35979.935974685824,23.0,380.9799359746858,1.9938105098399423,0.20664773965306094,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106009.21475031372,6084.214750313724,0.06106009372266041,0.07036799286642433,0.8773666918638757,-0.042944569631109264,0.0,0.0,0.0,2.329299216688568,0.20015030833621325,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
393,TrialState.COMPLETE,0.6184045915830543,0.8300686121655447,0.06851775525645745,0.6184045915830543,103737.27415715205,3812.2741571520455,0.038258146392167625,0.06383571894306342,0.6200008302376,-0.023697797447410518,21887.77495526474,13.0,216.88777495526475,2.024857141584656,0.20804995127197096,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105992.75724870256,6067.757248702561,0.060894915930047144,0.07092043269743209,0.8688884464491651,-0.04414691356489642,0.0,0.0,0.0,2.3528275741097224,0.19818303306481208,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
394,TrialState.COMPLETE,0.5446763352586171,0.8086868496607481,0.07292332292844743,0.5446763352586171,103326.2802547816,3401.2802547815954,0.0341334213058293,0.06505732068868286,0.5483901338418298,-0.027571095050068162,24056.19542848283,13.0,219.05619542848282,2.068891190742903,0.20166409128901017,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105950.78839694089,6025.788396940887,0.06047369056991392,0.07242353861157429,0.8468618501048158,-0.047212842691457646,0.0,0.0,0.0,2.4150365743246454,0.19316365757378287,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
395,TrialState.COMPLETE,0.2587114540124952,0.2651418362699956,0.07099791823008361,0.2587114540124952,103796.68748680082,3871.6874868008163,0.03885442088200253,0.13227746185858524,0.35434280115779293,-0.13183875798132016,3268.3361340479223,2.0,33.26833613404792,6.183472255631637,0.06738968441094607,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,104883.89973013283,4958.8997301328345,0.04976589031940115,0.13669776968582248,0.42366081701567654,-0.1347105171710914,0.0,0.0,0.0,7.365900253920403,0.06413936099955062,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
396,TrialState.COMPLETE,0.5271636228577006,0.8389295103806441,0.06712168345008261,0.5271636228577006,103152.32986396272,3227.3298639627174,0.03238767286173405,0.06347202129254435,0.5338642767358538,-0.025002280954000478,29027.09000715902,17.0,284.027090007159,2.000001294981278,0.20726824431528088,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106010.14972154377,6085.14972154377,0.0610694776815619,0.07033725156451735,0.877845082329159,-0.0428762615752698,0.0,0.0,0.0,2.327976659469223,0.2002620548753077,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
397,TrialState.COMPLETE,0.4411774488886284,0.8215872488688604,0.08057387837240533,0.4411774488886284,102643.45514718635,2718.4551471863524,0.0272807044072656,0.06477228634059409,0.4478895749772375,-0.027411276736303503,26651.301777296474,12.0,206.65130177729645,2.043993608962423,0.20434527907008787,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105976.10973992692,6051.10973992692,0.06072783117822378,0.07150070882687642,0.8602128887080011,-0.04536309168319441,0.0,0.0,0.0,2.377116151443359,0.19619247204115914,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
398,TrialState.COMPLETE,0.5516861582908287,0.8384500912319088,0.07543627641507493,0.5516861582908287,103295.2839478062,3370.283947806194,0.03382234492753211,0.06344864080638946,0.5559212983704875,-0.022584424921425872,24941.569484115553,13.0,219.94156948411555,1.9954498387310566,0.2090094133514857,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106009.20870130853,6084.208701308526,0.061060033011043124,0.07036819198114519,0.8773635956077696,-0.04294501156485908,0.0,0.0,0.0,2.329307778160758,0.20014958536111987,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
399,TrialState.COMPLETE,0.6252446427106314,0.8493757788079845,0.07237681825679594,0.6252446427106314,103727.2478740921,3802.247874092107,0.03815752231747438,0.06284612946579815,0.6272218186291251,-0.020349851770698035,22597.917161401623,13.0,217.59791716140163,1.9792936396345993,0.21275306516509893,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106030.65401303937,6105.65401303937,0.061275271695288236,0.06968078745634664,0.8882376412325343,-0.04137820099867373,0.0,0.0,0.0,2.2993454344164816,0.20271224843813124,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
400,TrialState.COMPLETE,0.5192743472959109,0.801084819595578,0.06427892036017062,0.5192743472959109,103195.46202083128,3270.4620208312845,0.03282054205110141,0.06557459109038948,0.525210758385556,-0.03125013337264759,27717.65788906272,17.0,282.7176578890627,2.0944849610386496,0.19798420300602707,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105935.8668733845,6010.866873384497,0.06032392903881467,0.07298943016694993,0.8389257391719491,-0.04830282434996547,0.0,0.0,0.0,2.437954472900941,0.1913781843372719,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
401,TrialState.COMPLETE,0.620810373341211,0.8301038810131334,0.06927449976644141,0.620810373341211,103746.79108633375,3821.7910863337456,0.03835365860092166,0.06372746255871979,0.6223882655618167,-0.02359705091401576,21898.81610945337,13.0,216.89881610945338,2.0231960073698616,0.208244473118336,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105992.82647559786,6067.82647559786,0.06089561073437366,0.0709180643844931,0.8689243254465013,-0.04414185611824284,0.0,0.0,0.0,2.352727608889692,0.1981913093954964,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
402,TrialState.COMPLETE,0.5766738471360985,0.8497375653337566,0.07410093045412489,0.5766738471360985,103426.15174579434,3501.151745794341,0.035135725089390224,0.06290281634186018,0.5803774380036023,-0.020505804349829848,24535.972335032762,13.0,219.53597233503277,1.9698624324538974,0.21253507076736053,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106031.36413995543,6106.364139955433,0.06128239897927701,0.06965866498011919,0.8885939731921528,-0.04132631724391511,0.0,0.0,0.0,2.298366458989003,0.20279709074347926,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
403,TrialState.COMPLETE,0.3086699335422019,0.310752205374585,0.06696350789276093,0.3086699335422019,104067.7792440154,4142.779244015401,0.041575120205192606,0.12622538402332428,0.3858467642913322,-0.12294041159114433,3312.949337604357,2.0,33.31294933760436,5.512537620499563,0.0781872572079205,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,104973.42531621641,5048.42531621641,0.05066440006770545,0.1302477194960296,0.4445913687286252,-0.12731444300650174,0.0,0.0,0.0,6.28477701952879,0.07508499243113613,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
404,TrialState.COMPLETE,0.6026272628341361,0.8174452347233683,0.07626863977924975,0.6026272628341361,103657.8426133013,3732.842613301298,0.03746096979082303,0.06432622150681847,0.6038228478735829,-0.026273604066727962,20750.154664975,11.0,185.750154664975,2.042838075611635,0.2055873870587621,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105967.97965347473,6042.979653474729,0.06064623260036939,0.07179178400994676,0.8559446187390379,-0.045957015121766975,0.0,0.0,0.0,2.3891610546448416,0.1952201380341936,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
405,TrialState.COMPLETE,0.5246924984439175,0.8379209679723448,0.07246428627857879,0.5246924984439175,103128.15746413675,3203.157464136748,0.032145081753383264,0.06337588924075223,0.5308692531157356,-0.022488405645379794,27920.209800726196,15.0,252.92020980072618,1.991451449682246,0.20958032946890107,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106008.17012015135,6083.17012015135,0.06104960915806146,0.07040242211528436,0.8768317575812236,-0.043020889080693125,0.0,0.0,0.0,2.3307786697737116,0.20002545336944452,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
406,TrialState.COMPLETE,0.6169965554045075,0.8281345946492663,0.06957194917405908,0.6169965554045075,103730.05108643544,3805.0510864354437,0.038185655437151134,0.06386353461219547,0.6186648658710051,-0.02391906539497024,21995.45773609866,13.0,216.99545773609867,2.0297620257502484,0.2074874689216782,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105988.96109324385,6063.961093243852,0.06085681534653653,0.07105087287666396,0.866918355565603,-0.04442424460068384,0.0,0.0,0.0,2.3583223448517154,0.19772917341623955,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
407,TrialState.COMPLETE,0.40341687820489536,0.849726267814973,0.0655535795212665,0.40341687820489536,102375.30862573805,2450.308625738049,0.024589665626274737,0.06300362209810509,0.41703304527918605,-0.023134847615206344,38759.64766638599,23.0,383.759647666386,1.9748300276744892,0.20928340769114226,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106031.34196480099,6106.341964800988,0.06128217641536482,0.06965935517275686,0.8885828498492009,-0.041327937420801764,0.0,0.0,0.0,2.29839701687479,0.20279444138585695,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
408,TrialState.COMPLETE,0.6202806847258276,0.8376343619706174,0.07035540902721825,0.6202806847258276,103725.02185499328,3800.021854993276,0.038135181927283046,0.06338494173731579,0.6220880239597419,-0.022322836985026462,22247.77388370272,13.0,217.24777388370273,2.006742116541918,0.20984165407007424,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106007.60756012847,6082.607560128468,0.0610439629523607,0.07042099914036021,0.8765434928831194,-0.04306198897597502,0.0,0.0,0.0,2.3315761718650587,0.19995821484704268,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
409,TrialState.COMPLETE,0.5527309636733242,0.8499458309881063,0.07763479910665286,0.5527309636733242,103277.68994699963,3352.689946999628,0.033645773101775855,0.06293813534441747,0.5572033913537375,-0.02065819279497294,25327.087736242207,13.0,220.32708773624222,1.968508901883874,0.21181705121719344,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106031.7729308758,6106.772930875799,0.06128650186420925,0.0696459487693503,0.8887989834386387,-0.04129644985649439,0.0,0.0,0.0,2.297803280987459,0.20284593050847294,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
410,TrialState.COMPLETE,0.5677715942626128,0.8188188395402044,0.07294132941179148,0.5677715942626128,103444.75711579873,3519.757115798726,0.035322447665691925,0.06441799932159885,0.5710258036918237,-0.02569315278343376,23732.178334598477,13.0,218.73217833459847,2.0459672869299856,0.20464161471661033,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105970.6758117977,6045.675811797701,0.06067329291155077,0.07169470250154718,0.8573621906300529,-0.045760055173410086,0.0,0.0,0.0,2.3851531313113967,0.19554260586126787,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
411,TrialState.COMPLETE,0.623328292591706,0.8291733327509596,0.06811917013730481,0.623328292591706,103764.00948144117,3839.0094814411714,0.03852646303170393,0.06375819309529453,0.6247295581845577,-0.024008775249498515,21632.497706143313,13.0,216.6324977061433,2.019859196576195,0.20835131121146577,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105990.99996377205,6065.999963772047,0.06087727872215498,0.0709806758434983,0.8679771028205149,-0.04427529366462968,0.0,0.0,0.0,2.355367981537178,0.19797293983231415,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
412,TrialState.COMPLETE,0.455142428841117,0.8389023634579388,0.06309074691388328,0.455142428841117,102716.7066782334,2791.7066782334005,0.028015838359139567,0.06352617006764168,0.4666691737572944,-0.026211891300525036,36298.811389146256,23.0,381.2988113891463,1.9928372924207358,0.20657871608564998,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106010.09643663932,6085.096436639316,0.06106894288076492,0.07033900166644375,0.8778178283460971,-0.04288015452072946,0.0,0.0,0.0,2.328051992911096,0.20025568638167418,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
413,TrialState.COMPLETE,0.5428153396175821,0.8021343294238198,0.07199152686297855,0.5428153396175821,103333.10424027524,3408.1042402752355,0.03420190629541153,0.06546216072525098,0.5464143623638323,-0.02866884251279611,23861.276088030143,13.0,218.86127608803014,2.085791666010036,0.20004620032554823,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105937.92688702447,6012.9268870244705,0.060344604591427986,0.07291034989821252,0.8400238457539017,-0.048152347545340146,0.0,0.0,0.0,2.434764661561045,0.1916247086783912,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
414,TrialState.COMPLETE,0.5870715510028977,0.8382548247501759,0.06815497361707128,0.5870715510028977,103518.50507740406,3593.5050774040574,0.03606257948080693,0.06337361874176983,0.5906575358204059,-0.025113675635643817,24703.851672075856,15.0,249.70385167207587,1.9962737210525416,0.20898908200453456,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106008.82542560677,6083.825425606774,0.061056186215274755,0.07038081418959159,0.877167379944547,-0.04297301325764047,0.0,0.0,0.0,2.329850376570317,0.200103776223852,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
415,TrialState.COMPLETE,0.5485585862183291,0.8238405643497599,0.0742404331304187,0.5485585862183291,103310.49873477485,3385.498734774854,0.03397503924164513,0.06419022211907108,0.552537821632816,-0.025032257590209994,24506.97649680275,13.0,219.50697649680274,2.03083602790703,0.2054046237326719,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105980.53262430656,6055.532624306565,0.06077222198959298,0.07134446581339221,0.8625266262468478,-0.04503998399877562,0.0,0.0,0.0,2.370614416938247,0.1967213776405453,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
